Date,Open,High,Low,Close,Adj Close,Volume,ticker
2021-06-30,46.0,46.5,41.11000061035156,42.5,42.5,20587300,S
2021-07-01,44.279998779296875,44.75,39.939998626708984,40.040000915527344,40.040000915527344,6293400,S
2021-07-02,42.11000061035156,45.20000076293945,41.33000183105469,44.59000015258789,44.59000015258789,4635000,S
2021-07-06,45.810001373291016,50.59000015258789,45.529998779296875,49.5,49.5,7135800,S
2021-07-07,52.97999954223633,54.04999923706055,49.79999923706055,51.4900016784668,51.4900016784668,7092800,S
2021-07-08,50.0,50.97999954223633,45.25,50.0,50.0,3722200,S
2021-07-09,51.380001068115234,51.79999923706055,48.25,49.2400016784668,49.2400016784668,1495700,S
2021-07-12,50.5,51.16999816894531,48.40999984741211,50.58000183105469,50.58000183105469,1445000,S
2021-07-13,50.630001068115234,51.040000915527344,47.33000183105469,49.0099983215332,49.0099983215332,1468000,S
2021-07-14,49.0099983215332,50.13999938964844,44.9900016784668,46.0,46.0,2561600,S
2021-07-15,47.060001373291016,47.2400016784668,42.79999923706055,43.400001525878906,43.400001525878906,1686000,S
2021-07-16,43.5,47.349998474121094,43.209999084472656,44.150001525878906,44.150001525878906,1608500,S
2021-07-19,43.90999984741211,47.81999969482422,43.02000045776367,47.0,47.0,1757400,S
2021-07-20,47.2400016784668,47.75,45.26300048828125,47.45000076293945,47.45000076293945,988400,S
2021-07-21,47.45000076293945,49.310001373291016,46.54999923706055,47.099998474121094,47.099998474121094,931600,S
2021-07-22,46.349998474121094,48.70000076293945,45.82099914550781,47.77000045776367,47.77000045776367,1011600,S
2021-07-23,48.09000015258789,49.20000076293945,46.060001373291016,46.560001373291016,46.560001373291016,753000,S
2021-07-26,48.4900016784668,50.380001068115234,47.720001220703125,49.5,49.5,1793300,S
2021-07-27,49.75,50.029998779296875,46.66999816894531,47.599998474121094,47.599998474121094,1003700,S
2021-07-28,48.0,50.869998931884766,48.0,49.810001373291016,49.810001373291016,1288300,S
2021-07-29,50.400001525878906,51.7400016784668,49.67399978637695,50.560001373291016,50.560001373291016,1066900,S
2021-07-30,50.0,55.290000915527344,48.59000015258789,49.310001373291016,49.310001373291016,2360000,S
2021-08-02,50.70000076293945,53.029998779296875,50.17100143432617,51.970001220703125,51.970001220703125,1174800,S
2021-08-03,52.119998931884766,53.5,51.369998931884766,51.869998931884766,51.869998931884766,1271300,S
2021-08-04,51.5,51.959999084472656,49.630001068115234,50.060001373291016,50.060001373291016,1232300,S
2021-08-05,50.0,52.70000076293945,49.75,52.5,52.5,1421000,S
2021-08-06,52.529998779296875,53.09000015258789,50.354000091552734,50.88999938964844,50.88999938964844,921900,S
2021-08-09,51.08000183105469,51.959999084472656,49.70000076293945,50.61000061035156,50.61000061035156,730600,S
2021-08-10,50.59000015258789,51.25,49.0099983215332,49.310001373291016,49.310001373291016,1040600,S
2021-08-11,49.0099983215332,49.125,46.56999969482422,46.63999938964844,46.63999938964844,1371700,S
2021-08-12,47.099998474121094,50.33000183105469,46.650001525878906,49.68000030517578,49.68000030517578,929800,S
2021-08-13,49.68000030517578,50.95000076293945,48.8849983215332,50.36000061035156,50.36000061035156,579500,S
2021-08-16,49.4900016784668,50.279998779296875,47.540000915527344,49.349998474121094,49.349998474121094,887200,S
2021-08-17,48.5,48.5,46.25,47.02000045776367,47.02000045776367,1319000,S
2021-08-18,47.2400016784668,49.779998779296875,47.2400016784668,48.70000076293945,48.70000076293945,608800,S
